MSW05_Order	MSW05_Family	MSW05_Genus	MSW05_Species	MSW05_Binomial	1-1_ActivityCycle	5-1_AdultBodyMass_g	8-1_AdultForearmLen_mm	13-1_AdultHeadBodyLen_mm	2-1_AgeatEyeOpening_d	3-1_AgeatFirstBirth_d	18-1_BasalMetRate_mLO2hr	5-2_BasalMetRateMass_g	6-1_DietBreadth	7-1_DispersalAge_d	9-1_GestationLen_d	12-1_HabitatBreadth	22-1_HomeRange_km2	22-2_HomeRange_Indiv_km2	14-1_InterbirthInterval_d	15-1_LitterSize	16-1_LittersPerYear	17-1_MaxLongevity_m	5-3_NeonateBodyMass_g	13-2_NeonateHeadBodyLen_mm	21-1_PopulationDensity_n/km2	10-1_PopulationGrpSize	23-1_SexualMaturityAge_d	10-2_SocialGrpSize	24-1_TeatNumber	12-2_Terrestriality	6-2_TrophicLevel	25-1_WeaningAge_d	5-4_WeaningBodyMass_g	13-3_WeaningHeadBodyLen_mm	References	5-5_AdultBodyMass_g_EXT	16-2_LittersPerYear_EXT	5-6_NeonateBodyMass_g_EXT	5-7_WeaningBodyMass_g_EXT	26-1_GR_Area_km2	26-2_GR_MaxLat_dd	26-3_GR_MinLat_dd	26-4_GR_MidRangeLat_dd	26-5_GR_MaxLong_dd	26-6_GR_MinLong_dd	26-7_GR_MidRangeLong_dd	27-1_HuPopDen_Min_n/km2	27-2_HuPopDen_Mean_n/km2	27-3_HuPopDen_5p_n/km2	27-4_HuPopDen_Change	28-1_Precip_Mean_mm	28-2_Temp_Mean_01degC	30-1_AET_Mean_mm	30-2_PET_Mean_mm
Dasyuromorphia	Dasyuridae	Dasyuroides	byrnei	Dasyuroides byrnei	2	109.47	-999	158.49	-999	-999	79.64	102.75	2	-999	32.49	1	-999	-999	174.5	5.14	2	84	0.02	-999	-999	-999	299.95	-999	-999	1	3	118.11	45	-999	543;899;955;1052;1297;1412;1760;1822;2031;2484;2655;2978	-999	-999	-999	-999	108698.99	-22.8	-29.36	-26.08	143.04	138.85	140.94	0	0	0	-999	20.57	227.07	241.17	1475.92
Dasyuromorphia	Dasyuridae	Dasyurus	albopunctatus	Dasyurus albopunctatus	2	603.48	-999	268.92	-999	-999	-999	-999	5	121.66	19.29	1	-999	-999	-999	6.19	-999	36	-999	-999	-999	-999	-999	-999	6	1	2	97.65	193.91	-999	543;977;1760;1848;1991;2152;2655	-999	-999	-999	-999	314620.59	-1.05	-10.34	-5.69	149.77	133.8	141.78	1	9.41	2	0.14	262.33	225.02	1686.19	1708.63
Dasyuromorphia	Dasyuridae	Dasyurus	geoffroii	Dasyurus geoffroii	2	1106.62	-999	348.9	-999	-999	507.09	1227	2	-999	17.66	1	2.73	2.29	365	5.47	1	60	0.01	-999	2.3	-999	417.36	-999	-999	1	3	154.12	29.89	-999	543;899;955;1297;1412;1760;1822;1848;2580;2655	-999	-999	-999	-999	153816.13	-31.35	-35	-33.17	121.78	114.97	118.37	0	5.96	0	0.09	47.24	154.33	413.76	1082.87
Dasyuromorphia	Dasyuridae	Dasyurus	hallucatus	Dasyurus hallucatus	2	470.92	-999	214.16	-999	-999	297.84	584	-999	-999	-999	1	0.02	0.02	365	6.39	1	34.8	-999	-999	16.24	-999	374.16	-999	8	1	-999	141.89	100	-999	800;955;1297;1412;1760;1822;1848;2484;2565;2655	-999	-999	-999	-999	578100.34	-10.69	-25.32	-18	152.55	115.42	133.98	0	2.04	0	0.04	76.89	245.05	804.58	1698.75
Dasyuromorphia	Dasyuridae	Dasyurus	maculatus	Dasyurus maculatus	2	3284.15	-999	427.29	-999	-999	588.06	1782	3	-999	21	2	1.36	1.46	365	4.47	1	60	-999	7	3.49	1	374.39	-999	6	2	2	134.99	700	-999	543;955;1015;1297;1412;1530;1532;1760;1822;1848;2655	-999	-999	0.05	-999	580449.23	-14.16	-43.64	-28.9	153.63	140.92	147.28	0	22.85	0	0.02	71.38	158.95	708.76	1158.13
Dasyuromorphia	Dasyuridae	Dasyurus	spartacus	Dasyurus spartacus	2	885.67	-999	356.27	-999	-999	-999	-999	5	121.66	19.12	1	-999	-999	-999	6.78	-999	-999	-999	-999	-999	-999	-999	-999	7	1	2	97.65	-999	-999	977;1760;1848;1991;2152;2907	-999	-999	-999	-999	990.45	-8.65	-9.2	-8.93	141.67	141.46	141.57	1	1	1	0	153.32	260.66	1435.01	1639.33
Dasyuromorphia	Dasyuridae	Dasyurus	viverrinus	Dasyurus viverrinus	2	1101.49	-999	333.38	79	-999	409.5	910	4	-999	20.5	2	0.33	0.36	365	4.7	1	81.6	0.01	4	19	-999	372.1	1	6	1	2	156.6	402.83	-999	543;955;1052;1297;1412;1531;1760;1822;1848;2483;2484;2655	-999	-999	-999	-999	66496.29	-39.58	-43.64	-41.61	148.48	143.83	146.15	0	5.75	0	-0.09	71.08	105.05	610.94	778.91
Primates	Daubentoniidae	Daubentonia	madagascariensis	Daubentonia madagascariensis	1	2731.37	-999	400	-999	1277.5	-999	-999	6	-999	166.48	2	0.06	0.11	760.41	1.01	0.42	291.6	121.79	-999	39.79	1	834.72	1	2	2	2	197.7	1535	-999	208;511;543;899;1048;1261;1297;1544;1545;1547;1848;2145;2151;2344;2489;2493;2511;2655;2986	-999	-999	-999	-999	141979.73	-12.38	-25.2	-18.79	50.48	43.92	47.2	2	25	3	0.18	149.13	217	1216.27	1601.27
Rodentia	Nesomyidae	Delanymys	brooksi	Delanymys brooksi	-999	4.99	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	3.19	-999	24	-999	-999	872.48	-999	-999	-999	-999	-999	-999	-999	-999	-999	543;730;1297;2655	-999	-999	-999	-999	50029.97	-0.37	-3.09	-1.73	30.05	27.88	28.96	9	147.91	10	0.11	113.18	192.49	1365.68	1494.73
Chiroptera	Vespertilionidae	Eptesicus	japonensis	Eptesicus japonensis	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	22821.83	36.96	35.17	36.07	139.06	137.38	138.22	163	695.61	163	0.02	136.14	70.51	827.83	844.21
Rodentia	Muridae	Dipodillus	rupicola	Dipodillus rupicola	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
Rodentia	Muridae	Dipodillus	simoni	Dipodillus simoni	-999	17.4	-999	-999	-999	152.08	-999	-999	-999	-999	25.54	-999	-999	-999	46.3	4.68	-999	-999	-999	-999	-999	-999	97.02	-999	-999	-999	-999	-999	-999	-999	1297;2655	-999	3.13	-999	-999	654044.16	33.71	28.44	31.07	29.91	9.87	19.89	0	15.22	1	0.11	6.1	201.7	112.12	1261.87
Rodentia	Muridae	Dipodillus	somalicus	Dipodillus somalicus	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	11653.7	10.62	9.2	9.91	45.96	44.96	45.46	12	15.87	12	0.06	13.85	239.7	340.99	1765.56
Rodentia	Muridae	Dipodillus	stigmonyx	Dipodillus stigmonyx	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	439932.22	19.7	9.93	14.81	33.97	24.09	29.03	1	18.45	2	0.08	25.75	253.97	367.21	1559.22
Rodentia	Muridae	Dipodillus	zakariai	Dipodillus zakariai	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
Rodentia	Heteromyidae	Dipodomys	agilis	Dipodomys agilis	-999	60.21	-999	-999	-999	-999	64.05	61	-999	-999	-999	-999	0.002396454	0.003056376	-999	2.6	2	-999	-999	-999	687.9	-999	210	-999	-999	-999	-999	-999	-999	-999	730;1297;1822;1849;2655	-999	-999	-999	-999	59736.35	36.33	32.94	34.64	-115.76	-120.65	-118.21	0	223.98	1	0.1	32.27	122.09	304.91	1175
Rodentia	Heteromyidae	Dipodomys	californicus	Dipodomys californicus	-999	84.95	-999	115.15	-999	-999	-999	-999	4	-999	-999	-999	-999	-999	-999	2.6	2	-999	-999	-999	-999	-999	-999	-999	6	-999	1	-999	-999	-999	1297;1570;2655	-999	-999	-999	-999	86283.94	42.7	37.81	40.25	-120.36	-123.74	-122.05	0	59.45	1	0.04	58.3	96.48	377.7	907.72
Rodentia	Heteromyidae	Dipodomys	compactus	Dipodomys compactus	1	49.25	-999	167.81	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1.94	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	219;1297;2655	-999	-999	-999	-999	48975.08	29.41	26.26	27.83	-97.34	-99.22	-98.28	1	26.72	1	0.14	49.53	217.94	717.02	1257.69
Rodentia	Heteromyidae	Dipodomys	deserti	Dipodomys deserti	1	107.63	-999	138.11	14	-999	93.99	104.9	5	-999	30.5	2	-999	-999	-999	3.36	2.5	-999	4.08	-999	160.5	-999	50.88	-999	6	1	1	24.17	-999	-999	303;517;730;808;982;1215;1297;1514;1749;1822;2655	-999	-999	-999	-999	308413.93	41.19	28.55	34.87	-111.04	-120.33	-115.68	0	20.22	0	0.15	16.06	156.08	243.61	1100.85
Rodentia	Heteromyidae	Dipodomys	elator	Dipodomys elator	1	105.82	-999	119.5	-999	-999	-999	-999	4	-999	-999	-999	0.00073307	0.000841884	-999	2.91	-999	-999	-999	-999	1284.37	-999	-999	-999	-999	-999	2	-999	-999	-999	559;730;1297;2455;2655	-999	-999	-999	-999	12077.2	34.36	33.42	33.89	-98.12	-99.76	-98.94	1	8.6	1	0.00312872019316957	54.5	175.91	754.72	1104.75
Rodentia	Heteromyidae	Dipodomys	gravipes	Dipodomys gravipes	1	83.96	-999	129.04	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	-999	297;2655	-999	-999	-999	-999	2231.05	30.97	29.98	30.47	-115.6	-116.25	-115.92	6	6	6	0.2	18.5	140.04	-999	-999
Rodentia	Heteromyidae	Dipodomys	heermanni	Dipodomys heermanni	1	63.08	-999	111.25	13.5	-999	73.17	63.3	4	-999	30.99	2	-999	-999	-999	3.11	2	28.8	3.7	-999	1160.33	-999	53.13	1	-999	1	2	25.9	36.2	-999	723;730;959;1297;1514;1569;1822;1849;2655;2801	-999	-999	-999	-999	70348.64	38.86	34.44	36.65	-118.66	-122.42	-120.54	2	102.16	2	0.09	40.92	127.75	352.13	1144.71
Rodentia	Heteromyidae	Dipodomys	ingens	Dipodomys ingens	1	113.61	-999	147.83	-999	-999	-999	-999	3	-999	-999	2	0.000314541	0.000292998	-999	4.77	-999	-999	-999	-999	3868.35	-999	-999	-999	6	1	2	-999	-999	-999	449;730;1191;1297;1514;1573;2655;3031	-999	-999	-999	-999	6724.92	36.92	34.83	35.87	-119.14	-120.91	-120.03	2	18.08	2	0.08	36.13	132.81	335.34	1202.9
Rodentia	Heteromyidae	Dipodomys	merriami	Dipodomys merriami	1	37.91	-999	98.54	13.75	97	43.64	37	1	-999	30.77	-999	0.001745298	0.00210202	54	2.39	1.75	24	3.29	-999	373.61	-999	67.11	-999	6	-999	1	20.42	17	-999	309;313;377;418;432;464;602;728;730;808;884;1215;1295;1297;1514;1517;1573;1576;1577;1749;1822;1849;2257;2416;2417;2473;2655;2888;2978	-999	-999	-999	-999	1420055.67	40.38	21.25	30.82	-98.3	-118.97	-108.63	0	21.44	0	0.12	24.88	172	420.56	1157.1
Rodentia	Heteromyidae	Dipodomys	microps	Dipodomys microps	1	56.26	-999	112.47	-999	-999	60.15	55.7	3	-999	30.99	2	0.03	0.03	-999	2.37	1	-999	4	-999	1160.36	-999	147.92	-999	5	1	2	21	21	-999	728;730;1215;1296;1297;1514;1576;1577;1822;2655	-999	-999	-999	-999	392813.73	43.92	33.69	38.81	-111.36	-121.05	-116.2	0	9.8	0	0.12	20.55	88.12	268.17	955.19
Rodentia	Heteromyidae	Dipodomys	nelsoni	Dipodomys nelsoni	1	87.93	-999	127.5	-999	-999	-999	-999	1	-999	-999	2	-999	-999	-999	1.94	-999	-999	-999	-999	373.61	-999	-999	-999	-999	1	1	-999	-999	-999	301;1297;2473;2655	-999	-999	-999	-999	193502.54	29.29	23.57	26.43	-99.9	-105.67	-102.78	0	12.47	0	0.1	23.26	177.85	453.64	1056.38
Rodentia	Heteromyidae	Dipodomys	nitratoides	Dipodomys nitratoides	1	41.59	-999	97.45	12	84	46.11	37.8	2	-999	32.89	2	-999	-999	-999	2.14	-999	-999	2.96	-999	-999	-999	95.24	1	-999	1	1	22.37	20	-999	308;709;884;982;1297;1822;2655	-999	-999	-999	-999	11321.45	36.9	34.89	35.89	-118.65	-120.91	-119.78	2	42.75	2	0.05	37.6	143.04	335.83	1193.66
Rodentia	Heteromyidae	Dipodomys	ordii	Dipodomys ordii	1	50.4	-999	113.92	-999	-999	63.97	48.8	5	-999	29.69	-999	0.004440926	0.004758869	142.95	2.95	2	117.6	4.99	-999	297	-999	86.77	-999	-999	-999	2	-999	-999	-999	299;377;543;756;808;1055;1215;1297;1354;1514;1559;1573;1577;1749;1811;1822;2257;2473;2655;2888	-999	-999	-999	-999	3426002.61	50.58	19.31	34.94	-96.78	-121.63	-109.2	0	14.29	0	0.07	31.17	111.41	455.71	954.44
Rodentia	Heteromyidae	Dipodomys	panamintinus	Dipodomys panamintinus	1	73.67	-999	120.46	17.5	-999	68.28	56.9	-999	-999	29.44	2	0.003884943	0.00390315	-999	3.78	-999	-999	4.5	-999	-999	-999	-999	1	-999	1	-999	27.89	-999	-999	884;982;1215;1297;1448;1514;1577;1822;2655	-999	-999	-999	-999	61106.76	39.93	34.07	37	-114.81	-120.49	-117.65	0	66.46	0	0.11	32.89	98.29	265.89	1144.15
Rodentia	Heteromyidae	Dipodomys	phillipsii	Dipodomys phillipsii	1	41	-999	95.86	-999	-999	-999	-999	3	-999	-999	2	-999	-999	-999	2.59	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	1	-999	-999	-999	1297;1638;2655	-999	-999	-999	-999	177725.95	25.06	17.79	21.42	-96.76	-105.04	-100.9	3	147.33	5	0.07	64.72	156.19	771.27	1296.09
Rodentia	Heteromyidae	Dipodomys	simulans	Dipodomys simulans	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	134662.93	34.81	24.34	29.58	-111.45	-119.24	-115.35	1	126.43	1	0.11	16.29	156.3	295.95	1136.36
Rodentia	Heteromyidae	Dipodomys	spectabilis	Dipodomys spectabilis	1	124.61	-999	141.14	14	-999	-999	-999	4	-999	23.5	2	0.000506179	0.000717	42	2.67	2	36	7.74	40	397.71	-999	310.33	-999	-999	1	2	23.47	-999	-999	302;730;1297;1360;1514;1573;2412;2655;2888;2978	-999	-999	-999	-999	525470.85	36.96	21.84	29.4	-101.29	-113.21	-107.25	0	13.35	0	0.13	26.65	153.27	409.67	1152.07
Rodentia	Heteromyidae	Dipodomys	stephensi	Dipodomys stephensi	-999	68.49	-999	116.5	14	-999	-999	-999	1	-999	-999	-999	0.000790491	0.000943018	-999	2.68	2	-999	4.4	40	3379.99	-999	-999	1	-999	-999	1	19.86	26.5	-999	386;1297;1514;1573;1720;2336;2655	-999	-999	-999	-999	8439.21	34.09	33.01	33.55	-116.68	-117.71	-117.2	14	346.75	14	0.08	25.61	114.1	347.22	1096.9
Rodentia	Heteromyidae	Dipodomys	venustus	Dipodomys venustus	-999	81.52	-999	126.49	-999	-999	-999	-999	2	-999	-999	2	-999	-999	-999	1.73	1.5	-999	-999	-999	-999	-999	-999	-999	-999	1	1	-999	-999	-999	300;311;1297;2655	-999	-999	-999	-999	16390.36	37.86	35.1	36.48	-120.47	-122.51	-121.49	2	236.91	2	0.02	37.96	123.43	348	1137.52
Rodentia	Dipodidae	Dipus	sagitta	Dipus sagitta	-999	89	-999	-999	-999	-999	-999	-999	7	-999	27.5	-999	-999	-999	-999	3.49	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	1297;2151;2655	-999	-999	-999	-999	5074051.06	52.88	32.1	42.49	123.68	44.16	83.92	0	13.86	0	0.04	17.71	57.86	217.88	649.63
Diprotodontia	Acrobatidae	Distoechurus	pennatus	Distoechurus pennatus	1	52.74	-999	117.66	-999	-999	-999	-999	4	-999	-999	1	-999	-999	-999	1.31	-999	24	-999	-999	-999	-999	-999	-999	2	2	2	-999	-999	-999	543;955;975;977;1297;1991;2152;2655;2968;2969	-999	-999	-999	-999	234473.26	-0.71	-10.38	-5.55	149.82	133.85	141.84	1	10.71	2	0.13	286	213.56	1675.28	1708.11
Chiroptera	Pteropodidae	Dobsonia	anderseni	Dobsonia anderseni	-999	233.99	122.55	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	196;259	-999	-999	-999	-999	22628.33	-1.31	-6.13	-3.72	153.33	145.88	149.6	8	11.87	9	0.11	204.26	244.73	1653	1653
Chiroptera	Pteropodidae	Dobsonia	beauforti	Dobsonia beauforti	-999	165.35	105.74	161.28	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	0.99	1	-999	-999	-999	-999	30	-999	-999	-999	2	-999	-999	-999	-999	259;978;1297;1658;2017;2151;2655	-999	-999	-999	-999	7965.78	0.04	-1.36	-0.66	136.38	129.27	132.83	5	15.24	5	0.07	222.99	258.66	-999	-999
Chiroptera	Pteropodidae	Dobsonia	chapmani	Dobsonia chapmani	-999	-999	127.5	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	300	-999	-999	-999	2	-999	-999	-999	-999	1658;2017;2151	269.61	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
Chiroptera	Pteropodidae	Dobsonia	crenulata	Dobsonia crenulata	-999	218.21	122.37	178.14	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	80;759	-999	-999	-999	-999	25941.38	3.74	-1.74	0.99	128.9	125.35	127.13	5	45.72	5	0.04	201.4	250	-999	-999
Chiroptera	Pteropodidae	Dobsonia	emersa	Dobsonia emersa	-999	201.06	115.64	164.32	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	978;1658;2151;2655	-999	-999	-999	-999	2639.5	-0.62	-1.52	-1.07	136.38	135.1	135.74	2	25.57	2	0.06	223	255	-999	-999
Chiroptera	Pteropodidae	Dobsonia	exoleta	Dobsonia exoleta	-999	302.03	114.76	202.74	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	80;759;1658;2151;2655	-999	-999	-999	-999	174051.74	1.75	-5.7	-1.97	126.07	118.75	122.41	5	92.77	17	0.08	229.47	215.95	1812.6	1909.15
Chiroptera	Pteropodidae	Dobsonia	inermis	Dobsonia inermis	-999	152.6	107.25	173.98	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	0.99	2	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	80;196;259;360;406;1297;1658;2151;2280;2655	-999	-999	-999	-999	34503.07	-5	-11.85	-8.42	162.39	154.51	158.45	13	14.02	13	0.17	192.96	262	-999	-999
Chiroptera	Pteropodidae	Dobsonia	magna	Dobsonia magna	-999	465	148.84	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	550	755.15	-999	-999	-999	-999	165	-999	-999	80;196;259;2017	-999	-999	-999	-999	512543.88	-0.007690014	-17.83	-8.92	152.49	129.71	141.1	0	6.83	0	0.14	229.5	235.52	1524.91	1692.83
Chiroptera	Pteropodidae	Dobsonia	minor	Dobsonia minor	-999	85.95	80	-999	-999	-999	92.01	80.35	1	-999	-999	1	-999	-999	-999	0.99	2	-999	-999	-999	-999	-999	-999	1	-999	2	1	-999	-999	-999	406;1297;1658;1822;1948;1950;2017;2151;2622;2655;2763	-999	-999	-999	-999	340450.08	-0.45	-9.8	-5.12	147.61	119.52	133.56	1	9.15	1	0.11	283.43	231.72	1665.88	1688.94
Chiroptera	Pteropodidae	Dobsonia	moluccensis	Dobsonia moluccensis	-999	447.64	138.69	-999	-999	-999	394.2	463.8	1	-999	156.43	1	-999	-999	-999	0.99	1	-999	73.9	-999	-999	525.25	714.83	-999	-999	2	1	166.2	162	-999	80;259;360;406;866;1297;1658;1950;2143;2151;2622;2655;2744	-999	-999	-999	-999	45157.74	2.22	-3.87	-0.82	130.87	125.99	128.43	5	25.41	5	0.04	236.8	243	-999	-999
Chiroptera	Pteropodidae	Dobsonia	pannietensis	Dobsonia pannietensis	-999	239.19	110.83	186.23	-999	-999	173.8	241.4	1	-999	-999	1	-999	-999	-999	0.98	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	1	-999	-999	-999	80;259;265;406;978;1658;1950;2151;2655	-999	-999	-999	-999	5451.04	-8.4	-11.65	-10.03	154.28	150.09	152.18	12	12	12	0.09	267	254	-999	-999
Chiroptera	Pteropodidae	Dobsonia	peronii	Dobsonia peronii	-999	226.51	115.1	-999	-999	-999	-999	-999	1	-999	-999	1	-999	-999	-999	0.98	-999	-999	52.4	-999	-999	147.5	-999	-999	-999	2	1	-999	-999	-999	80;262;1297;1386;1388;1621;1658;2017;2143;2151;2655;3023	-999	-999	-999	-999	84055.51	-7.55	-10.37	-8.96	129.86	114.43	122.14	19	131.92	19	0.07	204.26	241.37	-999	-999
Chiroptera	Pteropodidae	Dobsonia	praedatrix	Dobsonia praedatrix	-999	178.74	116.5	161.13	-999	-999	141.8	179.5	1	-999	-999	1	-999	-999	-999	1	2	-999	32	-999	-999	12	-999	-999	-999	2	1	-999	-999	-999	80;196;360;406;978;1658;1950;2151;2655	-999	-999	-999	-999	24235.72	-2.35	-5.83	-4.09	153.11	147.74	150.43	8	10.86	8	0.16	202.73	244.83	-999	-999
Chiroptera	Pteropodidae	Dobsonia	viridis	Dobsonia viridis	-999	240.66	115.01	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	80;259;1658;2143;2151;2655	-999	-999	-999	-999	225635.37	2.64	-5.7	-1.53	130.87	118.75	124.81	5	71.21	5	0.07	231.15	222	1812.6	1909.15
Rodentia	Caviidae	Dolichotis	patagonum	Dolichotis patagonum	3	8000	-999	663.84	-999	243.33	-999	-999	2	-999	97.97	2	0.69	0.83	99.61	1.75	3.5	168	578.96	-999	-999	69	216.03	2	8	1	1	76.28	-999	-999	511;539;543;890;1044;1297;1573;2151;2655;2788	-999	-999	-999	-999	824849.06	-27.06	-46.29	-36.67	-61.81	-71.46	-66.63	0	6.05	0	0.09	26.12	123.6	350.51	810.75
Rodentia	Caviidae	Dolichotis	salinicola	Dolichotis salinicola	3	1607.6	-999	-999	-999	-999	725.85	1613	4	-999	77.5	1	-999	-999	-999	1.94	-999	-999	199	-999	-999	-999	-999	-999	4	1	1	-999	-999	-999	1297;1627;1822;2151;2480;2655	-999	-999	-999	-999	709321.91	-17.22	-34.17	-25.7	-57.4	-67.59	-62.5	0	9.4	0	0.08	60.17	199.86	769.38	1127.5
Carnivora	Herpestidae	Dologale	dybowskii	Dologale dybowskii	-999	361.92	-999	289.15	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	4	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	-999	1113;2655	-999	-999	-999	-999	433013.15	5.99	-0.42	2.78	33.47	23.95	28.71	0	39.34	1	0.07	124.43	234.33	1343.59	1636.07
Artiodactyla	Bovidae	Dorcatragus	megalotis	Dorcatragus megalotis	3	10918.12	-999	779.98	-999	-999	-999	-999	3	-999	-999	1	-999	-999	-999	1	-999	168	-999	-999	-999	-999	-999	7	2	1	1	-999	-999	-999	511;899;1525;1848;2655;2693;2986	-999	-999	-999	-999	77951.19	11.69	8.73	10.21	51	42.29	46.64	1	9.78	2	0.05	14.58	243.49	197.41	1769.61
Diprotodontia	Macropodidae	Dorcopsis	atrata	Dorcopsis atrata	2	6198.87	-999	591.38	-999	-999	-999	-999	5	-999	-999	1	-999	-999	-999	1.01	-999	96	-999	-999	-999	-999	517.3	-999	1	1	2	362.93	-999	-999	511;978;1015;1760;1991;2152;2655	-999	-999	-999	-999	193.45	-9.26	-9.4	-9.33	150.31	150.13	150.22	12	12	12	0.09	-999	-999	-999	-999
Diprotodontia	Macropodidae	Dorcopsis	hageni	Dorcopsis hageni	3	5499.99	-999	537.62	-999	-999	-999	-999	3	-999	-999	1	-999	-999	-999	1.01	-999	-999	-999	-999	-999	-999	517.3	1	-999	1	2	304.99	-999	-999	977;1760;1848;1991;2655	-999	-999	-999	-999	137660.44	-2.14	-7.58	-4.86	147.15	137.63	142.39	2	8.85	5	0.12	252.76	258.16	1685.02	1719.23
Diprotodontia	Macropodidae	Dorcopsis	luctuosa	Dorcopsis luctuosa	2	4939.56	-999	663.46	-999	-999	-999	-999	3	-999	-999	1	-999	-999	191	1.01	-999	96	-999	-999	-999	-999	513.75	1	-999	1	1	300.95	-999	-999	417;955;977;1760;1848;1989;1991;2152;2655	-999	1.52	-999	-999	61047.01	-0.87	-10.37	-5.62	149.79	131.29	140.54	1	7.01	1	0.13	173.41	241.15	1523.01	1647.22
Diprotodontia	Macropodidae	Dorcopsis	muelleri	Dorcopsis muelleri	-999	5370.79	-999	678.67	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	1	-999	91.2	-999	-999	-999	-999	-999	1	-999	1	-999	269.23	-999	-999	543;955;977;1760;1848;2152;2655	-999	-999	-999	-999	63643.38	-0.73	-5.08	-2.9	139.05	129.71	134.38	2	4.61	2	0.11	207.48	230.1	1733.61	1817.82
Diprotodontia	Macropodidae	Dorcopsulus	macleayi	Dorcopsulus macleayi	1	2780.54	-999	399.68	-999	-999	-999	-999	2	-999	-999	1	-999	-999	-999	1.24	-999	-999	-999	-999	-999	-999	-999	1	-999	1	1	-999	-999	-999	661;977;1760;1848;2152;2655	-999	-999	-999	-999	4202.6	-6.42	-9.65	-8.04	147.64	144.72	146.18	5	21.32	5	0.06	209.51	193.93	1607.98	1622.49
Diprotodontia	Macropodidae	Dorcopsulus	vanheurni	Dorcopsulus vanheurni	2	1890.36	-999	386.89	-999	-999	-999	-999	2	-999	-999	1	-999	-999	-999	1.18	-999	-999	-999	-999	-999	-999	-999	1	-999	1	1	-999	-999	-999	977;1297;1760;1848;1991;2152;2655	-999	-999	-999	-999	147605.92	-3.26	-10.1	-6.68	149.6	137.6	143.6	2	11.48	3	0.13	270.82	196.11	1672.75	1684.64
